Energy_keV;Total_attenuation
5.975550632086536496e+01;1.938988852508865407e-02
5.988583344193926195e+01;2.046382583823059750e-02
6.001616056301315894e+01;2.196456690605080170e-02
6.014648768408704882e+01;2.083450996155387924e-02
6.027681480516095291e+01;2.145371779234778523e-02
6.040714192623485701e+01;2.209493624547743604e-02
6.053746904730875400e+01;2.398106799573894790e-02
6.066779616838266520e+01;2.311373790503722450e-02
6.079812328945655509e+01;2.308999009817036888e-02
6.092845041053044497e+01;2.193045025697024780e-02
6.105877753160433485e+01;2.095874779651734493e-02
6.118910465267823895e+01;2.271769043394118379e-02
6.131943177375212883e+01;2.325922485608629409e-02
6.144975889482601872e+01;2.298999924993683913e-02
6.158008601589992281e+01;2.364875255876405444e-02
6.171041313697381270e+01;1.994444904211145966e-02
6.184074025804770258e+01;1.896154923641493045e-02
6.197106737912160668e+01;1.796531814518875086e-02
6.210139450019549656e+01;2.030029444042118214e-02
6.223172162126938645e+01;2.270142511668963789e-02
6.236204874234329054e+01;2.265509414439630803e-02
6.249237586341718043e+01;2.307779291915125139e-02
6.262270298449107031e+01;2.347328398778838338e-02
6.275303010556496019e+01;2.289532336613125593e-02
6.288335722663886429e+01;2.059419656032567339e-02
6.301368434771275417e+01;2.130012207887209755e-02
6.314401146878665116e+01;1.987906942919894643e-02
6.327433858986054815e+01;2.237365137207784210e-02
6.340466571093443804e+01;2.299998888961623730e-02
6.353499283200833503e+01;2.432929979919324498e-02
6.366531995308224623e+01;2.535266719886666853e-02
6.379564707415614322e+01;2.259714798325467358e-02
6.392597419523004731e+01;2.285921625919543412e-02
6.405630131630394430e+01;2.428350345156506107e-02
6.418662843737783419e+01;2.624983835033442917e-02
6.431695555845172407e+01;2.970025905059705054e-02
6.444728267952562817e+01;3.199390584652852393e-02
6.457760980059951805e+01;3.246887774866707987e-02
6.470793692167340794e+01;3.015606638107722753e-02
6.483826404274731203e+01;2.803518906866031557e-02
6.496859116382120192e+01;2.952737023855274423e-02
6.509891828489509180e+01;2.987915079090910225e-02
6.522924540596899590e+01;2.935491909140534872e-02
6.535957252704288578e+01;2.910205588494179166e-02
6.548989964811677567e+01;3.073411629184965438e-02
