Energy_keV;Total_attenuation
3.082288544246057427e+01;1.548372240949579849e-02
3.095321256353446771e+01;1.267520883614307002e-02
3.108353968460836469e+01;1.409024962628370806e-02
3.121386680568225813e+01;1.566705376604193498e-02
3.134419392675615867e+01;1.639917064207317005e-02
3.147452104783005566e+01;1.946871950368053369e-02
3.160484816890395265e+01;1.821761022818840087e-02
3.173517528997784964e+01;2.136309257037301637e-02
3.186550241105174308e+01;1.683492500232869338e-02
3.199582953212563652e+01;1.165448827691683252e-02
3.212615665319952996e+01;7.423804510796924716e-03
3.225648377427342695e+01;-2.348112471286720442e-03
3.238681089534732394e+01;3.582535283678224113e-03
3.251713801642122093e+01;2.717227650980320441e-03
3.264746513749511081e+01;-1.724805601889874303e-04
3.277779225856900780e+01;-4.390529643620338235e-03
3.290811937964289768e+01;1.447826677975784602e-03
3.303844650071680178e+01;-5.611064298636165085e-04
3.316877362179069877e+01;-6.614561828200140985e-03
3.329910074286459576e+01;-7.366455696427165988e-03
3.342942786393849275e+01;-5.410223791664258916e-03
3.355975498501238263e+01;-4.821701011718486710e-03
3.369008210608627962e+01;-3.303829438099856186e-03
3.382040922716017661e+01;-7.246933882627894924e-03
3.395073634823407360e+01;-7.235874619789963921e-03
3.408106346930797059e+01;-7.265198776017656006e-03
3.421139059038186758e+01;-8.079707180858482912e-03
3.434171771145575747e+01;-1.384383268962221213e-02
3.447204483252965446e+01;-1.052516305673648934e-02
3.460237195360355145e+01;-5.450867580965491508e-04
3.473269907467744133e+01;6.855324812575281680e-03
3.486302619575133832e+01;8.734022040763253156e-03
3.499335331682524242e+01;4.127092751334182109e-03
3.512368043789913230e+01;1.048164113037711349e-02
3.525400755897302929e+01;1.241941619797058693e-02
3.538433468004692628e+01;8.980516198409792955e-03
3.551466180112082327e+01;3.559626754726357128e-03
3.564498892219471315e+01;1.233186248301369400e-02
3.577531604326861014e+01;1.577020343286791859e-02
3.590564316434250003e+01;2.066899988119463849e-02
3.603597028541639702e+01;2.445007077479535024e-02
3.616629740649028690e+01;2.893955800232438785e-02
3.629662452756418389e+01;3.090064004219920599e-02
3.642695164863808088e+01;3.883992133205577124e-02
3.655727876971197787e+01;4.098849338593243269e-02
3.668760589078587486e+01;3.948867913266840973e-02
3.681793301185976475e+01;4.419756805340287892e-02
3.694826013293366174e+01;4.795071970726293153e-02
3.707858725400756583e+01;3.771515918578341453e-02
3.720891437508146282e+01;3.371623101606301132e-02
3.733924149615535981e+01;3.429576050665624626e-02
3.746956861722925680e+01;3.955951837697217754e-02
3.759989573830315379e+01;3.990773759390489617e-02
3.773022285937704368e+01;3.513278767234628841e-02
3.786054998045094777e+01;3.240024724831623570e-02
3.799087710152483766e+01;3.358368351437781424e-02
3.812120422259873465e+01;3.922819465257816607e-02
3.825153134367262453e+01;3.506390311934513837e-02
3.838185846474652152e+01;3.020270067504609093e-02
3.851218558582041851e+01;2.943736813937790700e-02
3.864251270689430839e+01;2.307953457563860847e-02
3.877283982796820538e+01;1.850111240475981952e-02
3.890316694904209527e+01;1.919106756410446368e-02
3.903349407011599226e+01;1.772999149086630644e-02
3.916382119118988925e+01;1.349834719867653264e-02
3.929414831226378624e+01;1.390334404916061459e-02
3.942447543333767612e+01;7.621337792089784985e-03
3.955480255441157311e+01;6.418881586907589781e-03
3.968512967548547010e+01;1.847292988579395112e-02
3.981545679655935999e+01;2.027643140138873229e-02
3.994578391763325698e+01;1.793504267305089800e-02
4.007611103870714686e+01;1.524087049704844939e-02
4.020643815978104385e+01;1.303113654710373083e-02
4.033676528085494084e+01;1.676029085129357790e-02
4.046709240192884494e+01;1.905986515765263276e-02
4.059741952300274903e+01;2.336060574599431797e-02
4.072774664407664602e+01;2.663803124487715626e-02
4.085807376515055012e+01;2.423672213277528950e-02
4.098840088622444000e+01;2.611339573341600259e-02
4.111872800729832989e+01;2.159479780729077827e-02
4.124905512837221977e+01;3.222854740516846450e-02
4.137938224944612386e+01;3.448784534628758502e-02
4.150970937052001375e+01;3.081639997066849476e-02
4.164003649159391074e+01;2.784147195480550507e-02
4.177036361266780773e+01;3.066651725121287073e-02
4.190069073374169761e+01;2.769714142444454699e-02
4.203101785481558750e+01;2.829718330207344618e-02
4.216134497588949159e+01;2.987616759648870426e-02
4.229167209696338148e+01;2.709840319940318848e-02
4.242199921803727136e+01;2.255662606561194619e-02
4.255232633911117546e+01;1.976123305139817696e-02
4.268265346018506534e+01;2.030268882699148153e-02
4.281298058125895523e+01;1.840677955471743329e-02
4.294330770233285222e+01;1.536894036046551962e-02
4.307363482340674921e+01;1.383462088559543265e-02
4.320396194448063909e+01;1.023473540281333652e-02
4.333428906555453608e+01;6.821361907484961920e-03
4.346461618662843307e+01;7.909427257832703229e-03
4.359494330770232295e+01;7.648032916647938030e-03
4.372527042877621994e+01;9.348220412277181979e-03
4.385559754985013114e+01;-5.410556296805187347e-05
4.398592467092402813e+01;-1.636222954390015262e-03
4.411625179199793223e+01;1.919176660780974727e-03
4.424657891307182922e+01;2.395436532262486175e-03
4.437690603414571910e+01;6.173351808881753777e-03
4.450723315521960899e+01;9.648889970109956679e-03
4.463756027629351308e+01;1.162671376518304919e-02
4.476788739736740297e+01;1.507101805225564799e-02
4.489821451844129285e+01;1.388870572235250539e-02
4.502854163951519695e+01;1.365442450129461006e-02
4.515886876058908683e+01;1.549595629422395766e-02
4.528919588166297672e+01;1.369284268477653950e-02
4.541952300273686660e+01;1.492649061954955461e-02
4.554985012381077070e+01;1.402830222249206588e-02
4.568017724488466058e+01;1.764219015924863021e-02
4.581050436595855757e+01;1.554184491725480767e-02
4.594083148703245456e+01;1.570819145550672938e-02
4.607115860810634445e+01;1.682418000681305814e-02
4.620148572918023433e+01;1.599217099419853599e-02
4.633181285025413843e+01;1.682630789979096958e-02
4.646213997132802831e+01;1.781954977314093025e-02
4.659246709240192530e+01;1.993481521178459490e-02
4.672279421347582229e+01;1.719275842270608090e-02
4.685312133454971217e+01;1.965176935803666231e-02
4.698344845562360916e+01;1.492824636462382337e-02
4.711377557669752036e+01;1.665457883073676731e-02
4.724410269777141735e+01;1.789221671192893839e-02
4.737442981884531434e+01;1.480287476639234601e-02
4.750475693991921844e+01;1.568645008152591211e-02
4.763508406099310832e+01;1.530559918724486677e-02
4.776541118206699821e+01;1.884117455123320364e-02
4.789573830314088809e+01;1.864240707235995803e-02
4.802606542421479219e+01;1.869032274445053821e-02
4.815639254528868207e+01;1.915462579980440477e-02
4.828671966636257906e+01;1.806485628666814475e-02
4.841704678743647605e+01;1.980019305027613113e-02
4.854737390851036594e+01;1.710175939523971358e-02
