Energy_keV;Total_attenuation
4.398592467092402813e+01;1.236822692796169104e-01
4.411625179199793223e+01;1.224541553379516340e-01
4.424657891307182922e+01;1.253783010168287304e-01
4.437690603414571910e+01;1.237513344013204397e-01
4.450723315521960899e+01;1.211800107673646626e-01
4.463756027629351308e+01;1.203520644243939869e-01
4.476788739736740297e+01;1.151155486981281784e-01
4.489821451844129285e+01;1.132983600885475173e-01
4.502854163951519695e+01;1.131534564998633030e-01
4.515886876058908683e+01;1.139217542760312118e-01
4.528919588166297672e+01;1.152613127765356738e-01
4.541952300273686660e+01;1.188173186448849977e-01
4.554985012381077070e+01;1.228104318945399676e-01
4.568017724488466058e+01;1.217830937205621050e-01
4.581050436595855757e+01;1.256591818659940629e-01
4.594083148703245456e+01;1.289338328820323065e-01
4.607115860810634445e+01;1.288983089018523875e-01
4.620148572918023433e+01;1.296556677648275924e-01
4.633181285025413843e+01;1.261066978239040182e-01
4.646213997132802831e+01;1.289592128680292771e-01
4.659246709240192530e+01;1.282002783275396074e-01
4.672279421347582229e+01;1.256189072370951509e-01
4.685312133454971217e+01;1.260579925963870307e-01
4.698344845562360916e+01;1.282289852325262103e-01
4.711377557669752036e+01;1.262472792518405384e-01
4.724410269777141735e+01;1.265839804439976846e-01
4.737442981884531434e+01;1.314226219381817995e-01
4.750475693991921844e+01;1.309870106594324957e-01
4.763508406099310832e+01;1.261235012278661971e-01
4.776541118206699821e+01;1.259732342229335222e-01
4.789573830314088809e+01;1.259030284325295124e-01
4.802606542421479219e+01;1.246200883561501688e-01
4.815639254528868207e+01;1.250408178330279785e-01
4.828671966636257906e+01;1.230086570217929637e-01
4.841704678743647605e+01;1.213971405260906855e-01
4.854737390851036594e+01;1.212211130168873024e-01
4.867770102958425582e+01;1.208914227751408388e-01
4.880802815065815992e+01;1.193629003016606210e-01
4.893835527173204980e+01;1.179260223254767759e-01
4.906868239280594679e+01;1.149495271699659121e-01
4.919900951387984378e+01;1.158455400226712229e-01
4.932933663495373366e+01;1.191584679928003043e-01
4.945966375602762355e+01;1.168881271997226079e-01
4.958999087710152054e+01;1.175957067472071516e-01
4.972031799817541753e+01;1.184446352713459244e-01
4.985064511924930741e+01;1.212107068648008712e-01
4.998097224032321151e+01;1.198741885174560151e-01
5.011129936139710139e+01;1.205864654655918328e-01
5.024162648247099128e+01;1.226246458560111136e-01
5.037195360354488827e+01;1.227673775522396538e-01
5.050228072461879947e+01;1.229314900780611314e-01
5.063260784569269646e+01;1.226627996532883569e-01
5.076293496676660766e+01;1.205943972719130813e-01
5.089326208784049754e+01;1.200016944794214807e-01
5.102358920891438743e+01;1.195462609432867696e-01
5.115391632998827731e+01;1.181054108730857366e-01
5.128424345106218141e+01;1.219034888318547699e-01
5.141457057213607129e+01;1.237711668848417851e-01
5.154489769320996118e+01;1.242740340772094665e-01
5.167522481428386527e+01;1.262052846281075669e-01
5.180555193535775516e+01;1.254057082228842990e-01
5.193587905643164504e+01;1.263014857012174363e-01
5.206620617750554203e+01;1.302808945615203107e-01
5.219653329857943902e+01;1.284150152231214592e-01
5.232686041965332890e+01;1.288080895225929001e-01
5.245718754072723300e+01;1.238272599738406698e-01
5.258751466180112288e+01;1.270708454891244787e-01
5.271784178287501277e+01;1.281676219912054326e-01
5.284816890394890265e+01;1.259505174260224514e-01
5.297849602502280675e+01;1.271448220259220607e-01
5.310882314609669663e+01;1.266831457867382271e-01
5.323915026717059362e+01;1.282760901634791839e-01
5.336947738824449061e+01;1.272783288261136181e-01
5.349980450931838050e+01;1.253153705866242029e-01
5.363013163039227749e+01;1.232265917028042418e-01
5.376045875146618869e+01;1.231923596553516354e-01
5.389078587254008568e+01;1.231499807631893928e-01
5.402111299361398977e+01;1.224606920614894623e-01
5.415144011468788676e+01;1.230002921005958066e-01
5.428176723576177665e+01;1.221505233425307507e-01
5.441209435683566653e+01;1.222628126950729560e-01
5.454242147790955642e+01;1.204732406991192162e-01
5.467274859898346051e+01;1.180245873842164644e-01
5.480307572005735040e+01;1.164572092917912915e-01
5.493340284113125449e+01;1.147096778808765760e-01
5.506372996220514437e+01;1.137049789435007480e-01
5.519405708327903426e+01;1.132019328268409480e-01
5.532438420435293125e+01;1.126708186378797549e-01
5.545471132542682824e+01;1.132787185804032953e-01
5.558503844650071812e+01;1.134604937454186113e-01
5.571536556757462222e+01;1.144082869019596022e-01
5.584569268864851210e+01;1.138953372244226880e-01
5.597601980972240199e+01;1.152660212666591910e-01
5.610634693079629187e+01;1.187361006075322162e-01
5.623667405187019597e+01;1.207386952445834161e-01
5.636700117294408585e+01;1.224526740187478480e-01
5.649732829401797574e+01;1.214086171621253096e-01
5.662765541509187983e+01;1.218195360682823997e-01
5.675798253616576972e+01;1.221537858397251097e-01
5.688830965723965960e+01;1.210872254589268338e-01
5.701863677831357080e+01;1.201012866954939834e-01
5.714896389938746779e+01;1.188319939980375106e-01
5.727929102046136478e+01;1.185513617224166205e-01
