Energy_keV;Total_attenuation
3.043190407923889040e+01;2.485188255824622924e-02
3.056223120031278739e+01;3.017919521180876738e-02
3.069255832138668083e+01;3.317526043551453918e-02
3.082288544246057427e+01;2.946716057066270378e-02
3.095321256353446771e+01;3.745472477078055223e-02
3.108353968460836469e+01;4.418676734948751017e-02
3.121386680568225813e+01;4.050706431431463916e-02
3.134419392675615867e+01;3.938296516178193402e-02
3.147452104783005566e+01;4.277723075147332049e-02
3.160484816890395265e+01;4.512752336749223381e-02
3.173517528997784964e+01;4.397125612664033734e-02
3.186550241105174308e+01;4.040946252668960181e-02
3.199582953212563652e+01;3.872105277774539472e-02
3.212615665319952996e+01;3.816853395379393721e-02
3.225648377427342695e+01;3.055070306224732038e-02
3.238681089534732394e+01;3.300291453829580501e-02
3.251713801642122093e+01;2.626443722296275748e-02
3.264746513749511081e+01;2.390218888049447724e-02
3.277779225856900780e+01;2.233176097424684550e-02
3.290811937964289768e+01;2.416976861551997646e-02
3.303844650071680178e+01;2.040735924933276962e-02
3.316877362179069877e+01;8.939627690759757023e-03
3.329910074286459576e+01;6.166943330039796958e-03
3.342942786393849275e+01;6.244091307015103669e-03
3.355975498501238263e+01;-1.824744938934791351e-03
3.369008210608627962e+01;-1.793379277031723626e-03
3.382040922716017661e+01;9.657229401529834802e-04
3.395073634823407360e+01;6.437678255520108174e-03
3.408106346930797059e+01;6.538284646697646932e-03
3.421139059038186758e+01;3.254409644905054046e-03
3.434171771145575747e+01;4.037281930238993487e-05
3.447204483252965446e+01;8.093505003907283321e-04
3.460237195360355145e+01;8.602755108837225814e-03
3.473269907467744133e+01;8.185446013589340458e-03
3.486302619575133832e+01;8.533879479394018697e-03
3.499335331682524242e+01;5.817871658140831397e-03
3.512368043789913230e+01;1.082574247585355726e-02
3.525400755897302929e+01;1.491921760496493256e-02
3.538433468004692628e+01;8.964564636524683175e-03
3.551466180112082327e+01;1.607537229563641128e-03
3.564498892219471315e+01;2.126359899681042748e-03
3.577531604326861014e+01;7.681790455150077322e-03
3.590564316434250003e+01;1.221383895327672955e-02
3.603597028541639702e+01;1.623918588040257002e-02
3.616629740649028690e+01;1.514265892041677733e-02
3.629662452756418389e+01;1.065924444106905802e-02
3.642695164863808088e+01;7.454153902255312818e-03
3.655727876971197787e+01;8.748845115087363136e-03
3.668760589078587486e+01;6.692403549656849963e-03
3.681793301185976475e+01;5.756641046156883712e-03
3.694826013293366174e+01;5.820512376618939936e-03
3.707858725400756583e+01;8.726056632726207846e-04
3.720891437508146282e+01;6.942004850606758306e-04
3.733924149615535981e+01;2.594445025490154603e-03
3.746956861722925680e+01;9.064238370438860645e-03
3.759989573830315379e+01;1.213915513688638113e-02
3.773022285937704368e+01;8.704139793240689774e-03
3.786054998045094777e+01;4.543603196228364512e-03
3.799087710152483766e+01;8.331416238448017750e-03
3.812120422259873465e+01;1.194127967980772656e-02
3.825153134367262453e+01;1.860355673487542813e-02
3.838185846474652152e+01;1.638845015059949353e-02
3.851218558582041851e+01;1.163302078948704431e-02
3.864251270689430839e+01;1.131213535172775723e-02
3.877283982796820538e+01;1.142314789173217403e-02
3.890316694904209527e+01;1.784202166980644599e-02
3.903349407011599226e+01;2.075874564572173508e-02
3.916382119118988925e+01;1.625861550194504512e-02
3.929414831226378624e+01;1.366501869179364594e-02
3.942447543333767612e+01;1.363279181346238773e-02
3.955480255441157311e+01;1.674795905708654359e-02
3.968512967548547010e+01;1.869689096971225914e-02
3.981545679655935999e+01;1.779822491134193038e-02
3.994578391763325698e+01;2.260948653552691603e-02
4.007611103870714686e+01;1.628527706141453049e-02
4.020643815978104385e+01;9.332653438535960799e-03
4.033676528085494084e+01;1.493720650786862017e-02
4.046709240192884494e+01;1.837788631298445038e-02
4.059741952300274903e+01;2.379632841749824632e-02
4.072774664407664602e+01;2.514508907664706611e-02
4.085807376515055012e+01;2.116805129166631980e-02
4.098840088622444000e+01;2.607099642247364193e-02
4.111872800729832989e+01;2.465939344109618209e-02
4.124905512837221977e+01;2.455072261360102120e-02
4.137938224944612386e+01;2.430936687124191087e-02
4.150970937052001375e+01;1.821903368909068635e-02
4.164003649159391074e+01;1.970231919881694840e-02
4.177036361266780773e+01;2.002345204542543486e-02
4.190069073374169761e+01;1.924306128488976683e-02
4.203101785481558750e+01;2.018830440210331659e-02
4.216134497588949159e+01;2.251044282229070631e-02
4.229167209696338148e+01;2.412855867905319349e-02
4.242199921803727136e+01;1.742444352461185869e-02
4.255232633911117546e+01;1.272970227389655894e-02
4.268265346018506534e+01;1.449632371961189457e-02
4.281298058125895523e+01;1.982393627205934414e-02
4.294330770233285222e+01;1.658409865926655999e-02
4.307363482340674921e+01;1.292801837286393016e-02
4.320396194448063909e+01;7.802845705276967130e-03
4.333428906555453608e+01;9.489397228975906054e-03
4.346461618662843307e+01;1.152623174682002385e-02
4.359494330770232295e+01;9.709381776070580630e-03
4.372527042877621994e+01;1.235956187262319227e-02
4.385559754985013114e+01;7.413700525937917847e-03
4.398592467092402813e+01;7.143615315941162849e-03
4.411625179199793223e+01;9.251613633683968690e-03
4.424657891307182922e+01;6.477913468719243180e-03
4.437690603414571910e+01;5.366389479488541808e-03
4.450723315521960899e+01;4.855684407614235636e-03
4.463756027629351308e+01;7.778105861420909865e-03
4.476788739736740297e+01;1.332080252098029154e-02
4.489821451844129285e+01;1.229886600820581828e-02
4.502854163951519695e+01;1.529927699887960978e-02
4.515886876058908683e+01;1.439932490527868689e-02
4.528919588166297672e+01;1.468535636562758040e-02
4.541952300273686660e+01;1.194737184479963653e-02
4.554985012381077070e+01;1.054471632767236058e-02
4.568017724488466058e+01;1.494062345116955494e-02
4.581050436595855757e+01;1.134823514950109198e-02
4.594083148703245456e+01;1.031527489880834300e-02
4.607115860810634445e+01;1.166767050991196833e-02
4.620148572918023433e+01;1.093159127635922115e-02
4.633181285025413843e+01;1.111842426031130031e-02
4.646213997132802831e+01;9.584491490484715881e-03
4.659246709240192530e+01;1.238268734355065133e-02
4.672279421347582229e+01;1.252630262501444602e-02
4.685312133454971217e+01;1.488531076511614287e-02
4.698344845562360916e+01;1.429024541476370605e-02
4.711377557669752036e+01;1.855196132600882633e-02
4.724410269777141735e+01;1.859970231310013183e-02
4.737442981884531434e+01;1.289332385631392595e-02
4.750475693991921844e+01;1.517928061220536612e-02
4.763508406099310832e+01;1.605626428721555060e-02
4.776541118206699821e+01;1.974606411973106254e-02
4.789573830314088809e+01;1.768816298132095538e-02
4.802606542421479219e+01;1.532180896568183411e-02
4.815639254528868207e+01;1.412835496084480225e-02
4.828671966636257906e+01;1.262263116303475458e-02
4.841704678743647605e+01;1.447088713133182214e-02
4.854737390851036594e+01;1.200984778985536225e-02
4.867770102958425582e+01;9.666084834662290806e-03
4.880802815065815992e+01;9.770059226152687931e-03
4.893835527173204980e+01;1.033105353817833326e-02
4.906868239280594679e+01;1.400390126739379550e-02
4.919900951387984378e+01;1.133917238154869868e-02
