Energy_keV;Total_attenuation
4.906868239280594679e+01;1.152858010616013423e-01
4.919900951387984378e+01;1.145104186798113904e-01
4.932933663495373366e+01;1.143422029552244729e-01
4.945966375602762355e+01;1.122753114411079861e-01
4.958999087710152054e+01;1.121602116630203427e-01
4.972031799817541753e+01;1.143483582925819697e-01
4.985064511924930741e+01;1.162190700172871655e-01
4.998097224032321151e+01;1.143814657742394242e-01
5.011129936139710139e+01;1.148134177101423348e-01
5.024162648247099128e+01;1.150887409311604076e-01
5.037195360354488827e+01;1.165622435186655648e-01
5.050228072461879947e+01;1.163451184085884799e-01
5.063260784569269646e+01;1.176807640298320745e-01
5.076293496676660766e+01;1.153419527346517121e-01
5.089326208784049754e+01;1.190726673621975151e-01
5.102358920891438743e+01;1.170850241707149519e-01
5.115391632998827731e+01;1.170091801231837314e-01
5.128424345106218141e+01;1.173334067598450353e-01
5.141457057213607129e+01;1.198828971992966647e-01
5.154489769320996118e+01;1.179113916511080884e-01
5.167522481428386527e+01;1.144016825139425875e-01
5.180555193535775516e+01;1.138679444759104903e-01
5.193587905643164504e+01;1.154668981763172647e-01
5.206620617750554203e+01;1.177749257079885453e-01
5.219653329857943902e+01;1.151644748372475657e-01
5.232686041965332890e+01;1.140571210106728489e-01
5.245718754072723300e+01;1.114497685113619713e-01
5.258751466180112288e+01;1.126051405103540015e-01
5.271784178287501277e+01;1.108867208953234346e-01
5.284816890394890265e+01;1.072144207968401819e-01
5.297849602502280675e+01;1.055763337986445061e-01
5.310882314609669663e+01;1.050064011078040566e-01
5.323915026717059362e+01;1.040514785350748345e-01
5.336947738824449061e+01;1.035420859960629603e-01
5.349980450931838050e+01;9.825560623149150186e-02
5.363013163039227749e+01;9.881894861847023703e-02
5.376045875146618869e+01;9.765783347031761763e-02
5.389078587254008568e+01;9.924139191045054653e-02
5.402111299361398977e+01;9.890917557164277674e-02
5.415144011468788676e+01;1.009311774877763163e-01
5.428176723576177665e+01;1.006685129845164423e-01
5.441209435683566653e+01;1.004284696676939481e-01
5.454242147790955642e+01;1.000706479340986582e-01
5.467274859898346051e+01;9.914808011149031652e-02
5.480307572005735040e+01;9.878845969056318510e-02
5.493340284113125449e+01;9.962848317079171789e-02
5.506372996220514437e+01;9.991098011448290572e-02
5.519405708327903426e+01;9.951320048589062939e-02
5.532438420435293125e+01;9.955109057648103832e-02
5.545471132542682824e+01;1.028992710808759731e-01
5.558503844650071812e+01;1.043146681816601584e-01
5.571536556757462222e+01;1.035268743398187197e-01
5.584569268864851210e+01;1.065688886147138359e-01
5.597601980972240199e+01;1.091185311546324505e-01
5.610634693079629187e+01;1.129276265056235046e-01
5.623667405187019597e+01;1.155585148024973891e-01
5.636700117294408585e+01;1.171377434611783619e-01
5.649732829401797574e+01;1.155742902140000083e-01
5.662765541509187983e+01;1.166987678546473756e-01
5.675798253616576972e+01;1.157426471434958720e-01
5.688830965723965960e+01;1.144551714604643694e-01
5.701863677831357080e+01;1.153368204080272852e-01
5.714896389938746779e+01;1.144204148025420725e-01
5.727929102046136478e+01;1.155333993868348785e-01
5.740961814153527598e+01;1.175995703129077419e-01
5.753994526260916587e+01;1.188941039109443626e-01
5.767027238368305575e+01;1.195496247465033107e-01
5.780059950475694563e+01;1.196516006479177996e-01
5.793092662583084973e+01;1.199567534853101525e-01
5.806125374690473961e+01;1.180289151362355071e-01
5.819158086797863660e+01;1.163143815191277214e-01
5.832190798905253359e+01;1.139945939691126425e-01
5.845223511012642348e+01;1.088222940761837260e-01
5.858256223120032047e+01;1.036819955405545307e-01
5.871288935227421746e+01;9.649535199681030795e-02
5.884321647334810734e+01;8.856397048134424799e-02
5.897354359442200433e+01;8.357478915746123505e-02
5.910387071549590132e+01;7.959176170106208037e-02
5.923419783656979121e+01;7.565367264792066671e-02
5.936452495764368109e+01;7.592148299311343718e-02
5.949485207871757098e+01;7.752221601176177701e-02
5.962517919979147507e+01;7.625845407204490112e-02
5.975550632086536496e+01;7.671804684776101224e-02
5.988583344193926195e+01;7.500845907094390308e-02
6.001616056301315894e+01;7.150873425374086600e-02
6.014648768408704882e+01;6.766301211686409633e-02
6.027681480516095291e+01;6.567861191426799250e-02
6.040714192623485701e+01;6.409878202551609616e-02
6.053746904730875400e+01;6.220539935877721083e-02
6.066779616838266520e+01;6.324714894230037965e-02
6.079812328945655509e+01;6.287361809204942975e-02
6.092845041053044497e+01;6.385158767209037078e-02
6.105877753160433485e+01;6.638495034612852674e-02
6.118910465267823895e+01;6.896459103225240084e-02
6.131943177375212883e+01;7.134361428013544226e-02
6.144975889482601872e+01;7.545856305572118394e-02
6.158008601589992281e+01;7.936586544891328920e-02
6.171041313697381270e+01;8.284791166205461577e-02
6.184074025804770258e+01;8.442583957319930998e-02
6.197106737912160668e+01;8.449663943303746538e-02
6.210139450019549656e+01;8.158617889388121436e-02
6.223172162126938645e+01;8.100257563308875530e-02
6.236204874234329054e+01;8.163857755675493766e-02
6.249237586341718043e+01;8.129698957591544040e-02
6.262270298449107031e+01;8.222782652870130882e-02
6.275303010556496019e+01;8.414808270747572982e-02
6.288335722663886429e+01;8.647332435714413790e-02
6.301368434771275417e+01;8.711974544981529456e-02
6.314401146878665116e+01;8.767103063308266664e-02
6.327433858986054815e+01;8.571977883675981069e-02
6.340466571093443804e+01;8.407873220801376224e-02
6.353499283200833503e+01;8.533839520357817954e-02
6.366531995308224623e+01;8.428780210217025337e-02
6.379564707415614322e+01;8.607636722772472881e-02
6.392597419523004731e+01;8.764596539688973564e-02
6.405630131630394430e+01;9.026729908893767196e-02
6.418662843737783419e+01;8.882800453019133735e-02
6.431695555845172407e+01;8.780827254051205843e-02
6.444728267952562817e+01;8.983779970400615489e-02
6.457760980059951805e+01;9.057744242464754736e-02
6.470793692167340794e+01;9.237131400217710175e-02
6.483826404274731203e+01;9.332973609047399977e-02
6.496859116382120192e+01;9.123966321452493811e-02
6.509891828489509180e+01;9.251969124852871262e-02
6.522924540596899590e+01;9.290832519764605224e-02
6.535957252704288578e+01;9.449156029411165392e-02
6.548989964811677567e+01;9.410270727937633528e-02
6.562022676919067976e+01;9.415047280378954775e-02
6.575055389026456965e+01;9.368156126332459477e-02
6.588088101133845953e+01;9.395678454944041136e-02
6.601120813241234941e+01;9.401514408664558842e-02
6.614153525348625351e+01;9.239927834817159014e-02
6.627186237456014339e+01;9.114397487754924421e-02
6.640218949563403328e+01;8.857690637710920190e-02
6.653251661670793737e+01;8.622212502896761666e-02
6.666284373778182726e+01;8.307414189651651792e-02
6.679317085885571714e+01;8.079083606878242896e-02
6.692349797992963545e+01;7.824857819837199857e-02
6.705382510100352533e+01;7.500411358675848628e-02
